longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005
139.0727147,37.8942914,17193,5C420,補助点,210355.786,50370.232,-0.164, 
139.0301324,37.8943282,17194,5C419,補助点,210337.729,46625.079,-0.02, 
139.0880955,37.8942688,17195,5C418,補助点,210361.692,51723.002,0.159, 
139.0424021,37.8944663,17196,5C417,補助点,210359.259,47704.11,-0.091, 
139.077018,37.8943678,17197,5C416,補助点,210366.59,50748.668,0.061, 
139.03656,37.9203882,17757,5B245,補助点,213233.222,47173.749,11.257, 
139.0443101,37.9203507,17758,5B244,補助点,213233.015,47855.155,0.532, 
139.0406774,37.9203411,17759,5B243,補助点,213230.089,47535.777,-0.341, 
139.0454305,37.9203889,17760,5B242,補助点,213237.822,47953.632,0.423,撤去及び亡失
139.0386132,37.9204596,17761,5B241,補助点,213242.18,47354.219,-0.212, 
139.0397964,37.9205502,17762,5B240,補助点,213252.84,47458.188,-0.045, 
139.0297043,37.9206427,17763,5B239,補助点,213258.027,46570.838,11.357, 
139.032235,37.9207078,17764,5B238,補助点,213266.511,46793.297,7.5, 
139.0519942,37.9205912,17765,5B237,補助点,213263.674,48530.579,1.571, 
139.0409626,37.9207045,17766,5B236,補助点,213270.562,47560.619,-0.12, 
139.0431128,37.9206459,17767,5B235,補助点,213265.157,47749.698,0.34, 
139.0354051,37.9208836,17768,5B234,補助点,213287.623,47071.891,11.644, 
139.0368418,37.9209166,17769,5B233,補助点,213292.008,47198.183,9.776, 
139.042441,37.9208788,17770,5B232,補助点,213290.665,47690.483,0.174, 
139.0402552,37.9209138,17771,5B231,補助点,213293.439,47498.282,-0.214,撤去及び亡失
139.0324019,37.9209729,17772,5B230,補助点,213296.012,46807.796,7.587, 
139.045781,37.9209828,17773,5B229,補助点,213303.922,47984.061,0.421, 
139.04122,37.9210445,17774,5B228,補助点,213308.439,47583.029,0.011, 
139.0356966,37.8917976,16551,5C505,補助点,210059.663,47116.061,1.357, 
139.0748151,37.8915929,16552,5C504,補助点,210057.424,50556.818,-0.351, 
139.07267,37.8917736,16554,5C502,補助点,210076.32,50368.027,-0.656, 
139.0947727,37.8916687,16555,5C501,補助点,210076.849,52312.113,-0.562, 
139.0397685,37.8919802,16556,5C500,補助点,210081.995,47474.086,0.341, 
139.0892868,37.8917785,16557,5C499,補助点,210085.965,51829.523,0.569, 
139.0754683,37.891908,16558,5C498,補助点,210092.756,50614.058,0.027, 
139.068584,37.8918898,16559,5C497,補助点,210087.019,50008.565,-0.504, 
139.0665089,37.8918884,16560,5C496,補助点,210085.754,49826.052,-0.896, 
139.037061,37.8920926,16561,5C495,補助点,210093.095,47235.878,1.322, 
139.0461884,37.8920391,16562,5C494,補助点,210091.819,48038.695,0.163, 
139.0696472,37.8920342,16563,5C493,補助点,210103.619,50101.978,-0.084, 
139.0877634,37.8920381,16565,5C491,補助点,210113.93,51695.351,1.211, 
139.0744477,37.8921879,16566,5C490,補助点,210123.263,50524.099,-0.695, 
139.0309333,37.892428,16567,5C489,補助点,210127.23,46696.714,-0.136,撤去及び亡失
139.0924275,37.8942877,17198,5C415,補助点,210366.198,52103.99,0.891, 
139.0895633,37.8943015,17199,5C414,補助点,210366.135,51852.071,0.739, 
139.0624417,37.8944839,17200,5C413,補助点,210371.642,49466.595,0.14, 
139.0320569,37.8946774,17201,5C412,補助点,210377.443,46794.112,-0.288, 
139.0517566,37.8945672,17202,5C411,補助点,210375.275,48526.776,-1.044, 
139.0850257,37.8943783,17203,5C410,補助点,210372.149,51452.937,0.32, 
139.0584997,37.8948513,17204,5C409,補助点,210410.341,49119.649,-0.633, 
139.0358556,37.8946625,17205,5C408,補助点,210377.708,47128.222,-0.19, 
139.0542399,37.894629,17206,5C407,補助点,210383.437,48745.141,-0.18, 
139.0451398,37.8946858,17207,5C406,補助点,210385.029,47944.758,0.755, 
139.0879131,37.8945249,17208,5C405,補助点,210390.013,51706.782,0.62, 
139.0386787,37.8947015,17209,5C404,補助点,210383.46,47376.488,-0.452, 
139.0801339,37.8946155,17210,5C403,補助点,210395.787,51022.532,0.111,撤去及び亡失
139.0837001,37.9014871,17232,5C111,補助点,211160.381,51331.414,-0.136, 
139.0478207,37.9017317,17233,5C110,補助点,211168.399,48175.949,-0.178,撤去及び亡失
139.0643658,37.9016067,17234,5C109,補助点,211163.197,49631.034,0.07, 
139.0595089,37.9017468,17235,5C108,補助点,211176.169,49203.818,0.169, 
139.0815933,37.9016496,17236,5C107,補助点,211177.267,51146.028,-0.331, 
139.0758399,37.9016906,17237,5C106,補助点,211178.675,50640.031,0.624, 
139.0955657,37.89691,17806,5A905,補助点,210658.998,52378.148,1.528, 
139.094907,37.897491,17814,5A897,補助点,210723.109,52319.8,0.624, 
139.09387,37.8977522,17818,5A893,補助点,210751.514,52228.417,1.723, 
139.0408841,37.9196459,16608,5B266,補助点,213153.038,47554.39,-0.216, 
139.0459731,37.9102254,16609,5B794,補助点,212110.112,48007.948,0.737, 
139.0501565,37.9124963,16610,5B793,補助点,212364.305,48374.315,0.683, 
139.0508533,37.9018982,17238,5C105,補助点,211188.448,48442.522,0.021, 
139.0864316,37.9017265,17239,5C104,補助点,211188.453,51571.46,-0.047, 
139.0411468,37.9019334,17240,5C103,補助点,211187.34,47588.908,-0.381, 
139.076374,37.9018424,17241,5C102,補助点,211195.808,50686.892,-0.12, 
139.0622225,37.9019574,17242,5C101,補助点,211200.977,49442.318,0.031, 
139.0844934,37.9018792,17243,5C100,補助点,211204.337,51400.903,-0.203, 
139.0792938,37.9019682,17244,5C099,補助点,211211.362,50943.586,-0.326, 
139.0657311,37.9020271,17245,5C098,補助点,211210.579,49750.811,0.285, 
139.0823516,37.9019643,17246,5C097,補助点,211212.609,51212.49,-0.423, 
139.0516623,37.90215,17248,5C095,補助点,211216.8,48513.507,-0.108, 
139.0399748,37.9022277,17249,5C094,補助点,211219.411,47485.645,-0.034, 
139.0791108,37.9021355,17251,5C092,補助点,211229.838,50927.376,-0.279,撤去及び亡失
139.0770368,37.9021766,17253,5C090,補助点,211233.26,50744.952,-0.005,撤去及び亡失
139.055365,37.9022895,17254,5C089,補助点,211234.225,48839.038,-0.042, 
139.0629703,37.9221977,17255,5B665,補助点,213447.743,49494.513,0.218,撤去及び亡失
139.0691426,37.92229,17256,5B664,補助点,213461.281,50037.108,-0.205, 
139.0334215,37.9139564,17262,5B409,補助点,212517.8,46901.894,1.019, 
139.0363157,37.914152,17265,5B406,補助点,212540.974,47156.249,0.906, 
139.0307435,37.91411,17267,5B404,補助点,212533.503,46666.323,0.298, 
139.044857,37.9144505,17271,5B400,補助点,212578.456,47907.068,0.466, 
139.0331361,37.9144544,17272,5B399,補助点,212572.935,46876.488,1.144, 
139.0418498,37.9144362,17273,5B398,補助点,212575.321,47642.665,1.327, 
139.0373118,37.9145042,17274,5B397,補助点,212580.562,47243.609,0.744, 
139.0415829,37.9145196,17275,5B396,補助点,212584.458,47619.135,1.31, 
139.0428229,37.9147272,17276,5B395,補助点,212608.12,47728.033,0.985,撤去及び亡失
139.0410672,37.9147757,17278,5B393,補助点,212612.603,47573.634,1.349, 
139.0341275,37.9148877,17279,5B392,補助点,212621.522,46963.374,1.165, 
139.0327546,37.9150161,17280,5B391,補助点,212635.086,46842.584,0.273, 
139.0832034,37.9183492,17281,5A584,補助点,213031.555,51276.023,-0.007, 
139.0872652,37.9184993,17286,5A579,補助点,213050.458,51633.048,0.159, 
139.0902444,37.9184957,17287,5A578,補助点,213051.706,51894.983,0.109, 
139.0837573,37.9185235,17289,5A576,補助点,213051.203,51324.602,-0.135, 
139.0860771,37.9186009,17290,5A575,補助点,213061.078,51528.519,-0.008, 
139.0775766,37.9187575,17298,5A567,補助点,213073.787,50781.029,0.27, 
139.0438994,37.8978186,17299,5C269,補助点,210732.071,47833.63,-0.147, 
139.0610456,37.8977794,17300,5C268,補助点,210736.657,49341.603,0.088, 
139.0890911,37.9187362,17302,5A564,補助点,213077.752,51793.412,0.382, 
139.0880099,37.9187304,17305,5A561,補助点,213076.512,51698.359,0.239, 
139.091044,37.9187665,17307,5A559,補助点,213082.206,51965.099,0.127, 
139.0847016,37.9188792,17311,5A555,補助点,213091.204,51407.381,0.119, 
139.0869904,37.9189528,17312,5A554,補助点,213100.636,51608.564,-0.104, 
139.0783606,37.9190201,17313,5A553,補助点,213103.352,50849.777,0.162, 
139.0470102,37.9043873,17905,5C018,補助点,211462.703,48102.936,0.017, 
139.0799105,37.901003,17908,5C132,補助点,211104.573,50998.486,-0.465, 
139.0328262,37.9012533,17909,5C131,補助点,211107.651,46857.602,-0.401, 
139.062504,37.9011316,17910,5C130,補助点,211109.473,49467.625,-0.118, 
139.0462114,37.9012255,17911,5C129,補助点,211111.375,48034.743,-0.102, 
139.0757518,37.9011952,17912,5C128,補助点,211123.642,50632.621,0.595, 
139.0577829,37.9013002,17913,5C127,補助点,211125.696,49052.323,0.063, 
139.0548573,37.9013222,17914,5C126,補助点,211126.606,48795.025,-0.183, 
139.0292309,37.90147,17915,5C125,補助点,211129.905,46541.298,-0.254, 
139.0807313,37.9012959,17916,5C124,補助点,211137.535,51070.465,-0.338, 
139.0677283,37.9234509,16688,5B661,補助点,213589.362,49911.97,0.051, 
139.0684516,37.923689,16689,5B660,補助点,213616.189,49975.409,-0.063, 
139.0634681,37.9241746,16690,5B659,補助点,213667.417,49536.958,0.617, 
139.0681142,37.9244683,16691,5B658,補助点,213702.482,49945.218,-0.222, 
139.0669677,37.9249027,16692,5B657,補助点,213750.083,49844.129,-0.122, 
139.0677423,37.9251702,16693,5B656,補助点,213780.194,49912.04,-0.479, 
139.0681343,37.9254968,16694,5B655,補助点,213816.644,49946.284,-0.263,撤去及び亡失
139.0672453,37.9262212,16695,5B654,補助点,213896.575,49867.645,1.094, 
139.0468457,37.9185156,16702,5D567,補助点,213030.642,48079.277,0.723, 
139.0471226,37.9189848,16703,5D566,補助点,213082.861,48103.312,0.76, 
139.0541673,37.9233121,16704,5D565,補助点,213566.788,48719.844,1.863, 
139.0537852,37.9238677,16706,5B163,補助点,213628.252,48685.882,0.257, 
139.0434062,37.9239314,16707,5B162,補助点,213629.953,47773.369,-0.311, 
139.0365352,37.9239665,16708,5B161,補助点,213630.348,47169.273,12.902, 
139.0391753,37.9239447,16709,5B160,補助点,213629.263,47401.394,-0.087, 
139.0793517,37.9192631,17321,5A545,補助点,213130.874,50936.745,0.771, 
139.0926745,37.9192634,17325,5A541,補助点,213138.261,52108.109,0.496, 
139.0919768,37.8989804,17328,5C208,補助点,210886.76,52061.058,0.213, 
139.0862272,37.8990176,17329,5C207,補助点,210887.693,51555.375,-0.193, 
139.0715243,37.8991234,17330,5C206,補助点,210891.415,50262.258,-0.741, 
139.0843419,37.8990846,17331,5C205,補助点,210894.098,51389.529,-0.174, 
139.0826006,37.899106,17332,5C204,補助点,210895.512,51236.375,-0.333, 
139.0651588,37.8992067,17333,5C203,補助点,210897.253,49702.387,0.194, 
139.0469795,37.8994009,17334,5C202,補助点,210909.279,48103.482,0.091, 
139.0338311,37.8994001,17335,5C201,補助点,210902.486,46947.157,-0.455, 
139.0671059,37.8992631,17336,5C200,補助点,210904.549,49873.588,0.07, 
139.0775152,37.8992789,17338,5C198,補助点,210911.921,50789.015,0.811, 
139.0605098,37.899385,17339,5C197,補助点,210914.578,49293.416,0.573, 
139.0403339,37.8995773,17340,5C196,補助点,210925.44,47518.926,-0.629, 
139.0318588,37.8996346,17341,5C195,補助点,210927.511,46773.554,-0.223, 
139.0726744,37.8994217,17342,5C194,補助点,210925.14,50363.198,-0.556, 
139.0827671,37.9012558,17917,5C123,補助点,211134.203,51249.526,-0.449, 
139.0858348,37.9012816,17918,5C122,補助点,211138.753,51519.286,-0.108,撤去及び亡失
139.089089,37.9012993,17919,5C121,補助点,211142.516,51805.456,1.039, 
139.0374225,37.9014895,17920,5C120,補助点,211136.194,47261.661,0.006, 
139.0786929,37.9013861,17921,5C119,補助点,211146.437,50891.132,-0.317, 
139.0584802,37.9015527,17922,5C118,補助点,211154.088,49113.478,0.065, 
139.0867716,37.9014094,17923,5C117,補助点,211153.455,51601.581,-0.013, 
139.0301417,37.9016777,17924,5C116,補助点,211153.414,46621.257,-0.343, 
139.0500831,37.9016585,17925,5C115,補助点,211161.435,48374.956,0.141, 
139.0631728,37.9193765,17926,5B690,補助点,213134.731,49514.202,-0.365, 
139.0613701,37.9194192,17927,5B689,補助点,213138.524,49355.684,-0.209, 
139.0723608,37.9194585,17928,5B688,補助点,213148.758,50321.966,-0.216, 
139.0723738,37.9195915,17929,5B687,補助点,213163.523,50323.029,-0.166, 
139.0699326,37.9196485,17930,5B686,補助点,213168.54,50108.35,0.212, 
139.0735951,37.9196845,17931,5B685,補助点,213174.506,50430.339,-0.3, 
139.068252,37.9197198,17932,5B684,補助点,213175.55,49960.547,-0.012, 
139.066628,37.9197681,17933,5B683,補助点,213180.045,49817.724,0.424, 
139.0734822,37.91985,17934,5B682,補助点,213192.815,50420.294,-0.256, 
139.0686913,37.9198418,17935,5B681,補助点,213189.321,49999.086,-0.299, 
139.0644284,37.9199162,17936,5B680,補助点,213195.309,49624.235,-0.14, 
139.0574126,37.9200092,17937,5B679,補助点,213201.911,49007.349,0.395, 
139.0693423,37.9201744,17938,5B678,補助点,213226.598,50056.094,0.037, 
139.0734796,37.9202434,17939,5B677,補助点,213236.475,50419.793,-0.596, 
139.0567699,37.9203308,17940,5B676,補助点,213237.278,48950.621,0.382, 
139.0731284,37.9203799,17941,5B675,補助点,213251.438,50388.825,-0.334, 
139.075197,37.9206212,17942,5B674,補助点,213279.335,50570.539,-0.297, 
139.0642943,37.9207258,17943,5B673,補助点,213285.087,49611.902,-0.134, 
139.0761193,37.920764,17944,5B672,補助点,213295.683,50651.527,0.416, 
139.0729186,37.9211494,17945,5B671,補助点,213336.726,50369.855,-0.351, 
139.0718355,37.9212651,17946,5B670,補助点,213348.987,50274.552,-0.076, 
139.0649675,37.9216481,17947,5B669,補助点,213387.803,49670.479,-0.087, 
139.0696045,37.9216334,17948,5B668,補助点,213388.657,50078.152,0.826, 
139.0658751,37.9218196,17949,5B667,補助点,213407.32,49750.155,0.093, 
139.0713321,37.9220847,17950,5B666,補助点,213439.676,50229.731,0.284, 
139.0359011,37.9241064,16710,5B159,補助点,213645.559,47113.447,14.51, 
139.0408082,37.9240856,16711,5B158,補助点,213645.731,47544.863,-0.393, 
139.0425376,37.9241027,16712,5B157,補助点,213648.519,47696.892,-0.318, 
139.0475519,37.9240222,16713,5B156,補助点,213642.162,48137.771,0.367, 
139.0420987,37.9241244,16714,5B155,補助点,213650.704,47658.299,-0.534, 
139.0539866,37.9240586,16715,5B154,補助点,213649.547,48703.465,0.31, 
139.0386871,37.924156,16716,5B153,補助点,213652.476,47358.342,0.069, 
139.0548267,37.9241657,16717,5B152,補助点,213661.864,48777.247,1.945, 
139.0503881,37.9242808,16718,5B151,補助点,213672.337,48386.951,0.329, 
139.0493416,37.9243396,16719,5B150,補助点,213678.318,48294.911,0.242,撤去及び亡失
139.0557178,37.9265703,16720,5B149,補助点,213929.219,48853.99,0.307, 
139.0331672,37.9244256,16721,5B148,補助点,213679.605,46872.885,13.582, 
139.0544433,37.9244454,16722,5B147,補助点,213692.712,48743.352,0.24, 
139.0381859,37.9245483,16723,5B146,補助点,213695.756,47314.028,0.729, 
139.0487207,37.9245114,16724,5B145,補助点,213697.05,48240.218,0.265,撤去及び亡失
139.0476119,37.9246245,16725,5B144,補助点,213709.035,48142.668,0.388, 
139.0366776,37.9246699,16726,5B143,補助点,213708.481,47181.34,12.969, 
139.0363517,37.9248394,16727,5B142,補助点,213727.136,47152.584,14.904, 
139.0400186,37.9247474,16728,5B141,補助点,213718.787,47475.025,-0.67, 
139.0443682,37.9246671,16729,5B140,補助点,213712.092,47857.469,0.192, 
139.0418063,37.9249057,16730,5B139,補助点,213737.264,47632.089,-0.516, 
139.0385495,37.8924216,16731,5C488,補助点,210130.36,47366.581,0.247,撤去及び亡失
139.0396151,37.8924314,16732,5C487,補助点,210131.992,47460.301,0.182, 
139.0804309,37.8922371,16733,5C486,補助点,210131.976,51050.303,-0.169, 
139.0774905,37.8922352,16734,5C485,補助点,210130.166,50791.688,-0.399, 
139.0460445,37.8924275,16735,5C484,補助点,210134.856,48025.785,0.315, 
139.068561,37.8943977,16736,5C483,補助点,210365.348,50004.843,-0.294, 
139.0702411,37.8923701,16737,5C482,補助点,210141.212,50153.981,-0.742,撤去及び亡失
139.0328525,37.8927149,16740,5C479,補助点,210160.037,46865.339,-0.112,撤去及び亡失
139.0883072,37.8923711,16741,5C478,補助点,210151.195,51742.958,0.982, 
139.0853206,37.8924089,16742,5C477,補助点,210153.734,51480.246,0.243,撤去及び亡失
139.0739133,37.8925165,16743,5C476,補助点,210159.445,50476.868,-0.03, 
139.0366598,37.8926785,16745,5C474,補助点,210157.914,47200.214,-0.032, 
139.0710717,37.892672,16747,5C472,補助点,210175.168,50226.838,-0.672, 
139.0679816,37.8927281,16748,5C471,補助点,210179.733,49955.012,-1.079, 
139.0659395,37.8927596,16749,5C470,補助点,210182.137,49775.381,-0.551, 
139.0758413,37.9123696,17389,5B792,補助点,212363.88,50632.83,0.527, 
139.0675442,37.9125109,17390,5B791,補助点,212375.098,49903.184,-0.191, 
139.04742,37.9126564,17391,5B790,補助点,212380.668,48133.585,0.708, 
139.0763726,37.9125753,17392,5B789,補助点,212387,50679.412,0.267, 
139.0745786,37.9126647,17393,5B788,補助点,212395.94,50521.601,0.307, 
139.0732612,37.9126751,17394,5B787,補助点,212396.382,50405.768,0.725, 
139.0691662,37.9127455,17395,5B786,補助点,212401.996,50045.641,-0.159, 
139.0706209,37.9127297,17396,5B785,補助点,212401.029,50173.562,0.155, 
139.0872062,37.9058428,17979,5A774,補助点,211645.738,51636.7,-0.2, 
139.0880965,37.906084,17983,5A770,補助点,211672.997,51714.823,-0.005, 
139.0895849,37.9067331,17995,5A759,補助点,211745.869,51845.254,0.117, 
139.0869457,37.8927179,16750,5C469,補助点,210188.921,51622.963,0.022, 
139.075054,37.8928367,16751,5C468,補助点,210195.592,50576.975,0.573, 
139.0928389,37.893028,16754,5C465,補助点,210226.628,52141.065,0.305, 
139.0721646,37.8931499,16755,5C464,補助点,210228.794,50322.635,-0.614, 
139.045862,37.8931659,16756,5C463,補助点,210216.707,48009.257,0.074, 
139.0495258,37.8932589,16757,5C462,補助点,210228.92,48331.432,0.057, 
139.0797736,37.8931268,16758,5C461,補助点,210230.367,50991.876,-0.333, 
139.0391874,37.8933376,16759,5C460,補助点,210232.347,47422.109,-0.132,撤去及び亡失
139.036308,37.8934447,16760,5C459,補助点,210242.776,47168.784,-0.118, 
139.0761707,37.8932229,16761,5C458,補助点,210239.066,50674.921,0.666, 
139.093731,37.893337,16763,5C456,補助点,210261.414,52219.319,1.092, 
139.0956313,37.8932988,16764,5C455,補助点,210258.247,52386.474,0.389, 
139.0401875,37.8936408,16765,5C454,補助点,210266.509,47509.865,0.067, 
139.0805655,37.8935028,16766,5C453,補助点,210272.524,51061.265,-0.427, 
139.0732254,37.8935588,16767,5C452,補助点,210274.744,50415.657,-0.338, 
139.0888501,37.8935203,16769,5C450,補助点,210279.038,51789.893,0.503, 
139.0287383,37.8936686,16770,5C449,補助点,210263.82,46502.873,-0.77,撤去及び亡失
139.0671689,37.8936248,16771,5C448,補助点,210278.816,49882.936,-0.54, 
139.0704198,37.8936518,16772,5C447,補助点,210283.55,50168.839,-1.356, 
139.0770613,37.8936648,16774,5C445,補助点,210288.594,50752.956,0.514, 
139.0634712,37.9195951,16784,5C742,補助点,213159.159,49540.292,-0.182, 
139.0306239,37.9089878,17403,5B520,補助点,211964.961,46659.048,1.251,撤去及び亡失
139.0326866,37.9094468,17411,5B512,補助点,212016.935,46840.13,1.188,撤去及び亡失
139.0341758,37.9098066,17426,5B497,補助点,212057.622,46970.853,1.222, 
139.0323672,37.9101587,17431,5B492,補助点,212095.786,46811.592,1.253, 
139.0793748,37.9135524,17432,5A645,補助点,212497.086,50942.719,0.528, 
139.0924483,37.9137248,17434,5A643,補助点,212523.435,52092.124,0.484, 
139.0801634,37.9139026,17435,5A642,補助点,212536.376,51011.81,0.511, 
139.0871098,37.9138896,17436,5A641,補助点,212538.756,51622.605,0.366, 
139.0830122,37.9139676,17437,5A640,補助点,212545.158,51262.255,-0.014, 
139.0416607,37.8987014,18032,5C229,補助点,210828.903,47636.174,-0.201, 
139.0913028,37.8984865,18033,5C228,補助点,210831.575,52002.12,0.03, 
139.0369283,37.898806,18034,5C227,補助点,210838.115,47219.91,0.091, 
139.0905454,37.8985994,18035,5C226,補助点,210843.687,51935.434,-0.115, 
139.0322439,37.8988555,18036,5C225,補助点,210841.244,46807.913,-0.346, 
139.0744776,37.9068473,16803,5B926,補助点,211750.241,50516.702,0.307, 
139.0485546,37.9069445,16804,5B925,補助点,211747.316,48237.081,-0.155, 
139.0764344,37.9068819,16805,5B924,補助点,211755.151,50688.755,0.107, 
139.0562259,37.9070003,16806,5B923,補助点,211757.507,48911.623,-0.073, 
139.0705646,37.9070159,16807,5B922,補助点,211766.845,50172.49,0.081, 
139.0454702,37.9071748,16808,5B921,補助点,211771.281,47965.709,-0.577, 
139.0601421,37.9071103,16809,5B920,補助点,211771.768,49255.925,-0.074, 
139.0495613,37.9072489,16810,5B919,補助点,211781.612,48325.406,-0.202, 
139.067591,37.9071574,16811,5B918,補助点,211780.957,49910.91,-0.131, 
139.0735312,37.9071565,16812,5B917,補助点,211784.057,50433.26,1.166, 
139.0752814,37.907215,16813,5B916,補助点,211791.497,50587.131,0.272, 
139.0466785,37.907392,16814,5B915,補助点,211796.003,48071.81,0.356, 
139.0713176,37.9072433,16815,5B914,補助点,211792.492,50238.559,0.122,撤去及び亡失
139.0462812,37.9074124,16816,5B913,補助点,211798.066,48036.864,0.016, 
139.0532586,37.9073897,16817,5B912,補助点,211799.162,48650.439,0.149, 
139.0801478,37.9072728,16818,5B911,補助点,211800.552,51015.022,0.38, 
139.0781181,37.9072766,16819,5B910,補助点,211799.87,50836.536,0.415, 
139.0986291,37.9327577,20501,8A320,補助点,214639.284,52622.01,0.641, 
139.0998353,37.9317295,20502,8A319,補助点,214525.848,52728.784,0.684, 
139.1200387,37.9340096,20503,5A321,補助点,214790.525,54503.107,0.501, 
139.0998708,37.9324141,20504,8A318,補助点,214601.841,52731.418,0.738, 
139.1002539,37.9331226,20505,8A317,補助点,214680.699,52764.589,0.56, 
139.1184822,37.9177547,19315,8A354,補助点,212985.568,54378.259,0.594, 
139.0958618,37.8948714,19928,5C392,補助点,210432.907,52405.633,0.406, 
139.0966874,37.9344691,19470,8A316,補助点,214828.12,52450.117,-0.027,撤去及び亡失
139.1098498,37.9344976,20647,5A309,補助点,214838.786,53607.115,1.537, 
139.1173478,37.9339848,18883,5A320,補助点,214786.208,54266.582,0.66, 
139.1035862,37.9340714,18884,5A319,補助点,214787.893,53056.827,1.382, 
139.1092433,37.9340993,18885,5A318,補助点,214794.22,53554.085,0.383, 
139.097924,37.9342531,18886,5A317,補助点,214804.852,52558.977,0.052, 
139.1222923,37.9341676,18887,5A316,補助点,214809.389,54701.088,2.28, 
139.1043019,37.9342386,18888,5A315,補助点,214806.853,53119.626,2.454, 
139.1230623,37.9342246,18889,5A314,補助点,214816.167,54768.738,1.175, 
139.10501,37.9342708,18890,5A313,補助点,214810.83,53181.843,2.758, 
139.1163549,37.9342462,18891,5A312,補助点,214814.647,54179.118,0.053, 
139.1158418,37.9343532,18892,5A311,補助点,214826.212,54133.931,-0.176, 
139.1020508,37.9345151,18893,5A310,補助点,214836.266,52921.547,5.603, 
139.103977,37.9021172,20147,5A831,補助点,211241.664,53114.159,0.905, 
139.1071432,37.9021224,20148,5A830,補助点,211244.058,53392.59,0.7,撤去及び亡失
139.1127344,37.9022832,20150,5A828,補助点,211265.114,53884.175,-0.018, 
139.1009683,37.9023302,20151,5A827,補助点,211263.597,52849.415,0.659, 
139.0988571,37.9023674,20152,5A826,補助点,211266.532,52663.722,0.288, 
139.1115808,37.9023849,20153,5A825,補助点,211275.73,53782.65,0.369, 
139.1047256,37.9024605,20154,5A824,補助点,211280.198,53179.742,0.894, 
139.1027356,37.9024986,20155,5A823,補助点,211283.292,53004.715,1.133, 
139.1103019,37.9026263,20156,5A822,補助点,211301.797,53670.008,0.536, 
139.1087123,37.9026433,20157,5A821,補助点,211302.769,53530.2,0.594, 
139.1066621,37.9026864,20158,5A820,補助点,211306.37,53349.877,2.21, 
139.1034707,37.9028064,20159,5A819,補助点,211317.872,53069.13,1.129, 
139.1122755,37.9028284,20161,5A817,補助点,211325.354,53843.42,0.293, 
139.1051469,37.9345376,19047,5A308,補助点,214840.529,53193.686,3.295, 
139.1251719,37.9344366,19048,5A307,補助点,214840.937,54954.012,0.547, 
139.1172093,37.9345768,19049,5A306,補助点,214851.826,54253.976,0.481, 
139.1089644,37.9347094,19050,5A305,補助点,214861.778,53529.125,1.35, 
139.1086351,37.9346657,19051,5A304,補助点,214856.734,53500.219,1.41, 
139.1199676,37.9346703,19052,5A303,補助点,214863.813,54496.369,0.445, 
139.1057012,37.9346979,19053,5A302,補助点,214858.632,53242.293,4.686,撤去及び亡失
139.1218318,37.9347485,19054,5A301,補助点,214873.589,54660.173,0.834, 
139.1028867,37.9348217,19055,5A300,補助点,214870.767,52994.804,6.786, 
139.1060264,37.9348718,19056,5A299,補助点,214878.112,53270.756,5.973, 
139.1264248,37.9348848,19058,5A297,補助点,214891.412,55063.818,0.598, 
139.1030045,37.93502,19059,5A296,補助点,214892.848,53005.016,3.898, 
139.1196987,37.9349671,19060,5A295,補助点,214896.6,54472.519,0.718, 
139.1171474,37.9349746,19061,5A294,補助点,214895.949,54248.244,0.216, 
139.1087186,37.9350406,19062,5A293,補助点,214898.396,53507.281,5.195, 
139.1202246,37.9349966,19063,5A292,補助点,214900.182,54518.713,0.444, 
139.1040901,37.9351406,19064,5A291,補助点,214906.842,53100.352,6.206, 
139.1104709,37.9350493,19065,5A290,補助点,214900.363,53661.303,3.721, 
139.1112596,37.9351026,19066,5A289,補助点,214906.736,53730.59,3.545, 
139.120721,37.9350723,19067,5A288,補助点,214908.878,54562.29,0.526, 
139.1245832,37.935098,19068,5A287,補助点,214913.992,54901.776,0.663, 
139.1211943,37.9351331,19069,5A286,補助点,214915.891,54603.852,0.148, 
139.1181936,37.9352361,19070,5A285,補助点,214925.577,54340.011,0.086, 
139.1038895,37.9353115,19071,5A284,補助点,214925.701,53082.592,5.158, 
139.0978273,37.9354377,19072,5A283,補助点,214936.271,52549.62,0.52, 
139.1096008,37.9353353,19073,5A282,補助点,214931.614,53584.61,4.847,撤去及び亡失
139.1008881,37.935416,19074,5A281,補助点,214935.598,52818.698,2.385, 
139.0998616,37.9354259,19075,5A280,補助点,214936.118,52728.454,2.488, 
139.1221002,37.9186205,20293,8B546,補助点,213083.762,54695.719,0.266, 
139.1157269,37.9353909,19076,5A279,補助点,214941.32,54123.076,0.401, 
139.1214835,37.935456,19077,5A278,補助点,214951.902,54629.035,0.666, 
139.1169942,37.9354896,19079,5A276,補助点,214953.015,54234.393,0.507, 
139.1185359,37.9354725,19080,5A275,補助点,214952.015,54369.923,0.13, 
139.097106,37.9355934,19081,5A274,補助点,214953.149,52486.112,0.419, 
139.1035127,37.9356073,19082,5A273,補助点,214958.319,53049.269,2.251, 
139.122069,37.9355344,19083,5A272,補助点,214960.958,54680.44,0.221, 
139.1130881,37.9355853,19084,5A271,補助点,214961.362,53890.976,2.387, 
139.1147003,37.9356524,19085,5A270,補助点,214969.749,54032.635,0.665, 
139.1115124,37.9356173,19086,5A269,補助点,214964,53752.444,4.496, 
